Employee ID,Age,Age Group,Attrition,Business Travel,Daily Rate,Department,Distance From Home,Education,Job Involvement,Job Level,Education Field,Employee Count,Employee Number,Environment Satisfaction,Gender,Hourly Rate,Job Role,Job Satisfaction,Marital Status,Monthly Income,Salary Slab,Monthly Rate,Num Companies Worked,Over 18,Over Time,Percent Salary Hike,Performance Rating,Performance Satisfaction,Standard Hours,Stock Option Level,Total Working Years,Training Time Last Year,Work Life Balance,Years at Company,Years in Current Role
EM1370,32,51+,Yes,Rarely,114,R&D,31,4,2,3,Medical,1,2920,4,Male,90,HR,3,Divorced,19090,5-10k,9894,2,Yes,No,11,2,1,40,1,25,19,2,26,9
EM1371,46,41-50,Yes,Rarely,870,R&D,16,2,4,4,Other,1,1387,1,Male,76,Sales Executive,4,Married,16695,10-15k,6701,8,Yes,No,18,3,3,40,2,38,14,2,14,12
EM1372,35,41-50,No,Frequently,310,Sales,18,3,2,1,Technical Degree,1,1954,2,Male,98,Research Scientist,4,Married,15286,5-10k,2945,0,Yes,No,15,1,4,40,3,30,19,3,6,13
EM1373,41,51+,No,None,1243,HR,13,2,4,1,Other,1,2721,1,Female,53,Research Scientist,4,Married,18128,<5k,21461,4,Yes,Yes,14,4,3,40,1,6,2,4,14,4
EM1374,50,31-40,Yes,Rarely,309,Sales,37,2,4,2,Marketing,1,2371,4,Male,31,Sales Executive,4,Divorced,8216,10-15k,12353,4,Yes,Yes,23,3,3,40,1,19,1,3,17,9
EM1375,58,31-40,No,Frequently,421,R&D,19,2,1,2,Life Sciences,1,3104,3,Male,95,Sales Executive,1,Single,14370,<5k,22768,6,Yes,Yes,11,4,3,40,3,12,8,4,23,4
EM1376,34,51+,Yes,None,1134,Sales,10,1,4,1,Technical Degree,1,4087,2,Female,95,HR,1,Single,10735,10-15k,6807,7,Yes,Yes,23,4,3,40,1,15,13,3,7,1
EM1377,29,51+,Yes,Rarely,1302,R&D,3,3,3,4,Other,1,2438,3,Male,31,Research Scientist,2,Divorced,12558,15k+,3461,7,Yes,Yes,11,2,4,40,1,30,4,3,16,2
EM1378,31,20-30,No,Rarely,440,R&D,11,3,2,4,Marketing,1,2241,4,Male,53,Manager,2,Single,8467,<5k,17853,0,Yes,No,14,4,1,40,0,37,0,2,2,17
EM1379,29,20-30,No,Frequently,392,Sales,32,1,2,5,Medical,1,4840,1,Female,41,HR,4,Married,15200,15k+,2806,7,Yes,No,16,2,3,40,1,22,16,2,9,11
EM1380,35,31-40,No,Frequently,251,R&D,27,2,1,2,Other,1,2649,4,Male,56,Sales Executive,4,Divorced,12603,5-10k,18553,4,Yes,No,21,2,2,40,1,21,18,2,15,13
EM1381,54,20-30,Yes,Rarely,1379,R&D,36,1,4,2,Technical Degree,1,4214,2,Male,54,Research Scientist,2,Married,14130,<5k,9480,7,Yes,Yes,13,3,1,40,3,38,3,4,0,17
EM1382,48,41-50,No,None,670,Sales,41,1,1,2,Marketing,1,2531,1,Female,49,Sales Executive,1,Divorced,13016,15k+,22475,8,Yes,No,19,4,4,40,0,4,12,3,16,5
EM1383,52,51+,No,Rarely,673,Sales,43,1,4,1,Life Sciences,1,4792,2,Female,46,Manager,2,Divorced,2333,5-10k,10063,9,Yes,No,16,1,2,40,3,20,5,2,3,3
EM1384,56,51+,Yes,Frequently,406,R&D,1,3,4,1,Technical Degree,1,3887,2,Male,67,Manager,1,Divorced,18260,5-10k,7016,8,Yes,No,12,2,1,40,2,29,12,2,8,1
EM1385,45,20-30,No,Frequently,361,HR,45,2,3,1,Other,1,3664,2,Female,72,Technician,1,Single,12273,5-10k,5481,1,Yes,No,11,3,1,40,3,36,16,2,14,8
EM1386,29,51+,Yes,None,1419,R&D,39,1,2,1,Medical,1,1760,2,Male,43,Research Scientist,3,Married,2470,10-15k,4115,1,Yes,Yes,10,1,3,40,1,29,7,4,23,14
EM1387,43,31-40,Yes,None,123,HR,6,2,2,4,Technical Degree,1,1968,1,Male,81,Research Scientist,2,Single,10140,5-10k,18882,6,Yes,Yes,11,1,4,40,1,36,0,3,7,4
EM1388,29,20-30,No,Rarely,522,R&D,14,4,2,4,Other,1,2584,4,Female,91,Manager,1,Divorced,7076,15k+,9618,5,Yes,Yes,11,3,2,40,0,9,2,3,3,17
EM1389,39,51+,No,Rarely,949,R&D,45,4,3,2,Medical,1,2754,2,Female,98,Research Scientist,2,Married,7734,5-10k,8494,2,Yes,No,22,1,3,40,0,28,1,3,12,6
EM1390,24,31-40,No,None,613,Sales,7,1,4,4,Other,1,3961,3,Female,47,Research Scientist,3,Married,17441,<5k,16290,4,Yes,No,21,3,1,40,0,38,5,4,26,8
EM1391,30,51+,Yes,Frequently,803,R&D,44,1,4,2,Medical,1,3369,4,Female,76,Technician,4,Divorced,5322,5-10k,7013,8,Yes,Yes,14,3,2,40,3,30,0,1,25,15
EM1392,47,51+,No,None,567,Sales,15,1,2,5,Other,1,4766,1,Female,28,Sales Executive,1,Married,6382,10-15k,11257,9,Yes,Yes,18,1,2,40,2,11,3,2,25,11
EM1393,27,41-50,Yes,Frequently,540,R&D,14,3,3,1,Technical Degree,1,1746,3,Male,33,HR,2,Divorced,7754,15k+,11833,6,Yes,No,17,2,4,40,2,19,12,2,14,3
EM1394,41,51+,No,Frequently,1185,R&D,14,1,2,2,Other,1,1124,2,Male,21,Technician,4,Single,3323,<5k,14208,8,Yes,Yes,11,3,4,40,2,14,15,1,25,7
EM1395,21,31-40,Yes,Rarely,134,R&D,33,1,1,1,Medical,1,3447,1,Female,56,Technician,1,Divorced,7037,5-10k,15584,1,Yes,Yes,20,2,3,40,0,2,15,4,23,13
EM1396,42,51+,Yes,Frequently,1410,Sales,28,2,2,3,Marketing,1,2201,2,Male,28,HR,1,Married,11877,5-10k,1095,8,Yes,Yes,22,4,4,40,3,24,15,4,28,1
EM1397,23,31-40,No,None,1498,HR,31,1,2,2,Marketing,1,3923,3,Female,79,HR,2,Married,3772,15k+,11617,3,Yes,No,21,2,1,40,3,33,15,3,20,13
EM1398,31,31-40,No,None,1032,HR,13,3,1,1,Other,1,4797,2,Male,95,Manager,4,Single,14598,10-15k,18847,6,Yes,Yes,19,4,1,40,0,30,9,3,17,7
EM1399,54,41-50,Yes,Frequently,590,R&D,22,2,1,1,Life Sciences,1,2174,2,Female,99,Research Scientist,2,Married,18298,5-10k,3139,5,Yes,No,19,4,1,40,3,3,10,4,8,17
EM1400,46,20-30,No,Rarely,283,R&D,17,4,4,5,Marketing,1,2455,3,Male,53,Research Scientist,4,Single,18214,<5k,13295,7,Yes,Yes,20,1,3,40,2,2,17,4,24,16
EM1401,22,31-40,No,None,680,Sales,8,4,3,1,Life Sciences,1,2558,4,Female,50,Sales Executive,4,Single,5476,15k+,21731,3,Yes,No,19,2,4,40,0,1,2,4,7,16
EM1402,41,20-30,Yes,Rarely,341,Sales,44,3,1,5,Other,1,1091,3,Female,82,Manager,2,Married,17371,10-15k,17142,0,Yes,No,16,3,3,40,0,4,17,3,27,11
EM1403,50,51+,No,Rarely,661,HR,26,3,2,2,Marketing,1,3532,4,Female,99,Manager,1,Married,17608,<5k,7509,3,Yes,Yes,12,2,2,40,2,10,9,3,3,0
EM1404,35,51+,No,Rarely,138,HR,18,3,3,2,Life Sciences,1,4761,3,Female,26,Technician,4,Married,18521,<5k,4145,0,Yes,No,19,1,3,40,1,16,2,4,21,4
EM1405,29,41-50,Yes,None,1234,R&D,47,3,4,4,Life Sciences,1,4932,2,Female,66,Manager,2,Single,17363,10-15k,11466,9,Yes,Yes,19,2,4,40,1,6,16,3,13,16
EM1406,22,31-40,Yes,None,780,HR,32,2,1,4,Medical,1,3909,2,Male,74,Technician,1,Single,8753,15k+,17308,5,Yes,No,23,1,1,40,3,34,2,2,15,19
EM1407,50,20-30,No,None,354,R&D,44,1,3,1,Technical Degree,1,4987,3,Female,37,Research Scientist,1,Divorced,2185,15k+,8883,3,Yes,No,17,3,4,40,1,35,15,3,26,19
EM1408,41,31-40,Yes,None,1482,R&D,9,4,1,4,Life Sciences,1,2196,4,Female,33,Technician,2,Divorced,4548,5-10k,7578,3,Yes,No,23,3,3,40,2,13,10,4,24,4
EM1409,30,20-30,Yes,Frequently,680,R&D,11,1,1,5,Marketing,1,4955,2,Male,48,HR,3,Married,12053,15k+,8937,1,Yes,Yes,18,2,3,40,3,9,13,3,4,10
EM1410,30,20-30,Yes,None,463,R&D,21,4,2,4,Marketing,1,1770,4,Male,47,Manager,2,Divorced,17766,5-10k,6633,3,Yes,No,12,3,2,40,0,27,10,4,26,18
EM1411,34,41-50,Yes,Rarely,286,HR,30,3,4,4,Life Sciences,1,2134,4,Male,89,Sales Executive,2,Single,17457,15k+,18729,8,Yes,No,11,1,3,40,2,36,9,4,28,1
EM1412,36,31-40,Yes,Frequently,788,Sales,25,3,1,2,Marketing,1,4647,2,Female,68,Technician,4,Single,11181,5-10k,12512,2,Yes,Yes,10,4,4,40,3,2,3,4,18,10
EM1413,42,20-30,Yes,Frequently,260,HR,37,2,4,3,Technical Degree,1,1028,1,Male,60,Manager,2,Married,5101,15k+,3388,5,Yes,Yes,18,1,2,40,2,17,18,4,21,19
EM1414,42,41-50,Yes,Rarely,771,Sales,46,3,3,2,Medical,1,3225,1,Male,57,Sales Executive,3,Married,16018,15k+,23465,1,Yes,Yes,23,2,2,40,1,29,19,3,19,14
EM1415,36,51+,Yes,None,123,R&D,25,4,3,1,Medical,1,3587,1,Female,98,HR,4,Married,4570,10-15k,1427,1,Yes,No,16,4,1,40,0,23,13,2,27,16
EM1416,54,31-40,No,Frequently,579,Sales,35,4,4,3,Marketing,1,3808,2,Female,83,Manager,1,Divorced,18007,5-10k,21782,8,Yes,Yes,13,3,2,40,2,36,13,3,19,7
EM1417,47,31-40,Yes,Rarely,1340,HR,43,4,2,2,Medical,1,4076,2,Male,34,Sales Executive,2,Divorced,6951,5-10k,18558,8,Yes,Yes,23,4,3,40,1,28,5,1,11,14
EM1418,40,51+,No,None,180,HR,22,3,1,5,Life Sciences,1,4535,1,Male,76,Research Scientist,4,Single,10669,10-15k,7894,6,Yes,No,12,4,4,40,3,38,7,1,0,16
EM1419,28,51+,No,None,1015,R&D,2,2,2,2,Other,1,2482,2,Male,60,Technician,1,Single,9366,15k+,20802,6,Yes,No,24,3,4,40,0,17,6,3,26,14
EM1420,36,41-50,No,Rarely,421,R&D,44,4,4,4,Technical Degree,1,1608,1,Female,91,Sales Executive,2,Single,19143,15k+,20457,9,Yes,No,24,3,4,40,2,15,2,4,5,13
EM1421,28,41-50,No,Frequently,507,HR,22,3,1,3,Medical,1,4845,2,Male,59,Sales Executive,2,Single,13161,<5k,6649,0,Yes,Yes,13,3,2,40,1,29,4,3,27,13
EM1422,52,20-30,Yes,Frequently,541,Sales,42,2,4,1,Medical,1,4117,2,Female,87,Sales Executive,4,Single,7435,10-15k,13839,5,Yes,No,18,1,2,40,3,16,10,1,22,18
EM1423,27,20-30,No,Rarely,186,Sales,44,2,1,2,Other,1,1162,3,Male,71,Manager,2,Married,5190,15k+,9974,1,Yes,Yes,22,3,3,40,1,6,9,4,24,19
EM1424,21,41-50,No,None,1030,Sales,45,3,2,2,Other,1,1568,2,Female,81,Technician,1,Married,2900,5-10k,7637,3,Yes,No,15,3,4,40,3,29,2,4,3,10
EM1425,26,20-30,Yes,Frequently,555,Sales,7,3,1,3,Life Sciences,1,2602,3,Male,49,HR,1,Single,3113,10-15k,23202,3,Yes,No,21,1,1,40,2,17,8,2,10,5
EM1426,29,41-50,Yes,None,464,Sales,9,1,1,3,Technical Degree,1,3686,2,Female,34,Sales Executive,1,Married,7487,10-15k,17696,1,Yes,Yes,23,1,3,40,2,12,0,3,9,3
EM1427,37,20-30,Yes,Frequently,958,HR,39,4,4,5,Marketing,1,3694,3,Female,82,Sales Executive,4,Married,3632,5-10k,8671,4,Yes,No,19,1,2,40,2,10,5,2,14,3
EM1428,44,31-40,Yes,None,318,Sales,21,2,3,3,Technical Degree,1,1600,1,Female,32,Research Scientist,3,Married,2999,5-10k,17792,4,Yes,Yes,22,2,2,40,1,24,0,3,13,18
EM1429,26,51+,Yes,Rarely,1029,HR,15,2,1,5,Technical Degree,1,3970,2,Female,37,Research Scientist,4,Married,3776,15k+,4972,3,Yes,No,20,2,2,40,3,10,12,2,2,3
EM1430,49,31-40,Yes,Rarely,364,R&D,2,3,2,2,Technical Degree,1,3977,2,Male,62,HR,4,Divorced,4121,15k+,19821,0,Yes,No,19,4,3,40,0,34,19,2,23,17
EM1431,30,20-30,No,None,674,R&D,6,3,2,4,Other,1,3523,4,Male,90,HR,2,Single,13144,5-10k,16276,0,Yes,Yes,20,1,2,40,2,35,11,1,6,2
EM1432,53,31-40,No,None,572,Sales,44,2,1,5,Life Sciences,1,3443,4,Male,47,HR,2,Married,17112,10-15k,6826,2,Yes,No,10,1,4,40,3,39,3,1,20,19
EM1433,49,51+,Yes,None,135,R&D,13,4,3,4,Marketing,1,3317,4,Female,50,Manager,4,Divorced,7867,5-10k,10028,5,Yes,No,19,3,1,40,0,32,7,3,2,19
EM1434,25,31-40,Yes,Frequently,279,R&D,47,4,1,2,Life Sciences,1,3424,3,Male,75,Sales Executive,1,Single,16779,<5k,19903,5,Yes,Yes,18,2,3,40,0,18,7,1,25,2
EM1435,23,41-50,Yes,Frequently,965,R&D,35,4,2,3,Life Sciences,1,2882,1,Male,74,Research Scientist,1,Married,2968,15k+,14216,0,Yes,No,13,3,4,40,1,22,14,2,9,15
EM1436,54,41-50,No,Frequently,1070,HR,10,4,3,1,Medical,1,4892,1,Female,84,HR,1,Married,13983,<5k,22494,0,Yes,Yes,12,1,3,40,3,35,9,1,11,10
EM1437,27,20-30,Yes,Rarely,1305,R&D,31,1,4,5,Technical Degree,1,1988,4,Male,22,Manager,3,Single,9478,<5k,22231,3,Yes,No,24,4,2,40,2,17,8,3,14,1
EM1438,31,51+,Yes,Rarely,381,R&D,40,2,2,2,Life Sciences,1,2512,2,Male,41,HR,1,Married,19108,<5k,6292,5,Yes,Yes,15,2,3,40,3,0,4,2,8,8
EM1439,39,20-30,No,Frequently,1401,R&D,47,2,2,3,Technical Degree,1,3993,1,Female,32,Technician,4,Single,8091,<5k,5282,8,Yes,Yes,14,1,4,40,1,26,10,4,23,14
EM1440,51,20-30,No,None,1268,Sales,31,3,3,4,Technical Degree,1,1008,1,Male,69,Technician,1,Married,16408,5-10k,3125,7,Yes,Yes,13,1,3,40,1,27,18,2,23,0
EM1441,39,51+,Yes,None,289,R&D,37,2,1,1,Medical,1,1767,3,Female,94,Technician,2,Divorced,4234,10-15k,16646,1,Yes,Yes,20,2,1,40,3,36,10,4,16,11
EM1442,33,20-30,Yes,Frequently,492,HR,23,4,2,4,Marketing,1,1384,4,Male,71,HR,1,Single,16465,10-15k,6743,3,Yes,No,18,4,1,40,3,9,16,2,16,8
EM1443,56,41-50,Yes,Frequently,1026,HR,14,2,1,5,Other,1,3017,4,Male,27,Research Scientist,2,Single,6257,10-15k,10323,9,Yes,No,23,3,4,40,3,17,2,4,22,8
EM1444,49,51+,No,Rarely,1108,HR,40,4,3,4,Other,1,4484,3,Male,27,Technician,1,Married,17779,<5k,21333,0,Yes,Yes,14,4,2,40,1,2,9,1,28,2
EM1445,54,51+,No,Rarely,976,HR,34,3,3,1,Medical,1,4988,4,Female,23,Research Scientist,4,Divorced,7721,15k+,10120,9,Yes,Yes,22,1,4,40,2,37,18,4,16,0
EM1446,28,51+,Yes,Rarely,661,R&D,6,3,3,3,Marketing,1,3038,2,Male,91,Research Scientist,4,Married,15418,5-10k,14335,9,Yes,No,11,2,3,40,1,13,15,1,12,8
EM1447,22,41-50,No,Frequently,887,Sales,10,2,4,2,Technical Degree,1,2893,3,Female,27,Technician,2,Single,10982,<5k,3438,2,Yes,No,10,1,2,40,2,36,17,3,7,15
EM1448,34,51+,No,Rarely,1282,Sales,39,2,4,4,Technical Degree,1,1825,2,Female,97,Technician,2,Divorced,13525,<5k,11894,4,Yes,No,19,1,3,40,0,19,15,3,6,9
EM1449,46,41-50,No,Rarely,495,Sales,5,3,1,1,Technical Degree,1,2938,3,Female,90,Research Scientist,4,Single,17437,10-15k,7421,9,Yes,No,24,4,3,40,1,7,2,4,25,13
EM1450,33,20-30,Yes,Frequently,648,Sales,4,1,2,4,Medical,1,3432,4,Female,59,Research Scientist,1,Divorced,5746,15k+,3128,0,Yes,No,12,3,3,40,1,32,18,1,9,19
EM1451,22,51+,No,Rarely,949,R&D,49,1,1,5,Marketing,1,2757,4,Female,69,Research Scientist,2,Married,13643,<5k,16776,5,Yes,Yes,10,3,3,40,1,16,17,2,5,2
EM1452,34,31-40,No,None,612,R&D,12,1,3,5,Technical Degree,1,2572,3,Female,41,Manager,2,Single,15606,5-10k,12862,3,Yes,Yes,16,4,1,40,0,18,7,4,23,5
EM1453,44,41-50,Yes,Frequently,1496,HR,23,2,4,2,Medical,1,4992,2,Female,34,Sales Executive,3,Single,3962,10-15k,12526,3,Yes,Yes,16,3,1,40,3,36,7,3,26,18
EM1454,35,51+,No,Rarely,1379,R&D,25,1,3,1,Technical Degree,1,2886,4,Male,83,Manager,3,Divorced,17271,5-10k,17381,9,Yes,Yes,23,4,2,40,3,23,9,3,23,1
EM1455,58,31-40,Yes,None,949,Sales,49,1,3,3,Technical Degree,1,3709,1,Female,85,Research Scientist,4,Divorced,8791,5-10k,18413,0,Yes,No,20,1,4,40,0,23,4,1,29,7
EM1456,39,31-40,No,None,1185,R&D,22,4,3,1,Life Sciences,1,3089,1,Female,27,HR,2,Married,19598,<5k,3657,0,Yes,Yes,15,4,4,40,2,23,17,1,5,15
EM1457,52,41-50,No,Frequently,1397,HR,30,3,1,2,Marketing,1,2475,1,Male,75,Manager,4,Married,5733,5-10k,12022,2,Yes,No,13,2,1,40,1,7,3,3,3,15
EM1458,43,31-40,Yes,Frequently,406,HR,14,3,2,1,Life Sciences,1,2954,4,Female,73,Research Scientist,2,Married,4946,10-15k,1980,1,Yes,Yes,19,3,3,40,2,29,14,3,0,17
EM1459,56,20-30,Yes,None,1437,Sales,10,1,3,4,Medical,1,2261,3,Female,65,Technician,4,Married,12278,10-15k,23294,1,Yes,No,11,4,4,40,2,18,3,4,25,1
EM1460,32,51+,No,None,533,R&D,44,3,1,1,Medical,1,2534,3,Female,38,Technician,3,Single,12226,<5k,18895,8,Yes,No,22,3,4,40,0,23,19,4,1,5
EM1461,54,51+,Yes,None,317,Sales,21,1,4,4,Other,1,1603,3,Male,50,Technician,3,Married,17070,5-10k,19680,7,Yes,Yes,18,3,4,40,1,3,17,4,22,4
EM1462,49,20-30,Yes,Frequently,332,R&D,27,2,4,2,Medical,1,1254,2,Male,23,Research Scientist,4,Single,16684,<5k,3297,6,Yes,Yes,13,2,3,40,1,1,5,2,7,6
EM1463,38,41-50,No,None,907,Sales,7,3,1,4,Other,1,2203,1,Male,37,Sales Executive,3,Divorced,17975,5-10k,8914,1,Yes,Yes,10,2,2,40,3,19,6,3,18,13
EM1464,22,51+,Yes,None,322,HR,39,1,1,5,Marketing,1,1042,3,Male,56,Sales Executive,2,Divorced,2784,<5k,7452,9,Yes,Yes,24,1,4,40,1,21,14,4,24,10
EM1465,21,51+,Yes,Rarely,444,Sales,30,4,4,5,Life Sciences,1,4042,2,Female,53,Technician,2,Divorced,8018,10-15k,9275,9,Yes,Yes,10,1,1,40,1,36,11,4,25,6
EM1466,42,51+,No,Frequently,1458,HR,30,2,3,3,Medical,1,2951,4,Female,73,Technician,2,Single,18070,5-10k,5854,9,Yes,Yes,20,2,3,40,3,13,9,2,28,15
EM1467,52,31-40,Yes,Frequently,1079,Sales,13,4,4,5,Medical,1,1659,2,Female,71,Technician,2,Married,18172,10-15k,2023,3,Yes,No,24,4,2,40,1,12,1,2,4,14
EM1468,48,41-50,Yes,None,881,HR,14,1,2,3,Marketing,1,3440,3,Male,77,Sales Executive,4,Divorced,6095,15k+,16785,2,Yes,Yes,23,2,3,40,2,2,13,4,17,15
EM1469,37,31-40,No,None,880,R&D,25,2,4,4,Technical Degree,1,2144,1,Male,40,Sales Executive,4,Married,15850,<5k,10424,4,Yes,Yes,19,2,1,40,3,27,4,4,9,17
EM1470,39,31-40,No,Frequently,1195,Sales,48,2,2,3,Technical Degree,1,4607,1,Female,36,Sales Executive,2,Single,11818,15k+,20314,2,Yes,Yes,13,2,1,40,2,20,8,2,4,6
EM1471,31,41-50,No,Frequently,1479,Sales,31,1,2,1,Medical,1,4650,1,Male,53,Research Scientist,1,Divorced,7564,<5k,4785,9,Yes,Yes,12,2,4,40,1,24,9,4,18,3
EM1472,34,31-40,Yes,None,888,Sales,32,2,2,2,Technical Degree,1,2436,1,Female,20,Manager,3,Single,12468,<5k,22864,1,Yes,No,12,4,3,40,0,27,3,1,3,6
EM1473,50,41-50,Yes,None,611,Sales,45,3,1,3,Marketing,1,2454,3,Female,34,Sales Executive,2,Single,5813,15k+,2834,5,Yes,No,16,2,3,40,1,7,9,3,24,4
EM1474,42,20-30,Yes,None,215,R&D,24,3,2,4,Marketing,1,1106,2,Male,56,HR,3,Divorced,16784,10-15k,20657,2,Yes,No,24,3,1,40,3,11,18,4,5,2
EM1475,45,41-50,Yes,Rarely,940,R&D,21,3,3,4,Medical,1,4833,4,Male,50,Research Scientist,1,Single,7246,5-10k,12869,9,Yes,No,17,4,1,40,0,36,17,3,13,14
EM1476,54,41-50,No,Frequently,1101,Sales,36,4,2,1,Technical Degree,1,3371,1,Male,32,HR,1,Married,12911,5-10k,15695,1,Yes,No,18,2,1,40,1,37,1,4,9,14
EM1477,39,51+,No,Frequently,674,Sales,8,1,2,4,Technical Degree,1,3603,1,Female,31,Sales Executive,1,Married,15020,5-10k,9482,5,Yes,No,10,3,2,40,3,1,5,3,22,2
EM1478,42,20-30,Yes,None,1016,HR,42,3,2,3,Medical,1,4727,2,Female,50,Technician,1,Divorced,12522,5-10k,2505,4,Yes,Yes,18,3,4,40,3,16,14,2,16,10
EM1479,29,31-40,No,Rarely,709,R&D,47,4,4,4,Medical,1,3139,1,Male,96,Manager,3,Married,5342,15k+,21962,4,Yes,Yes,18,1,1,40,3,11,0,4,7,19
EM1480,39,31-40,Yes,Frequently,1287,Sales,37,4,1,5,Other,1,1890,2,Female,71,Manager,2,Divorced,10630,15k+,6242,3,Yes,No,16,1,3,40,3,10,0,2,0,9
EM1481,58,20-30,No,Rarely,1364,R&D,24,2,3,1,Medical,1,4112,4,Male,66,Technician,4,Single,5280,15k+,7926,9,Yes,Yes,14,2,3,40,2,35,5,2,9,0
EM1482,32,20-30,Yes,None,1344,Sales,24,2,4,5,Technical Degree,1,2515,1,Female,48,Manager,1,Single,9465,<5k,21925,9,Yes,Yes,21,1,3,40,2,0,7,2,12,5
EM1483,24,20-30,No,None,1232,Sales,44,1,3,5,Medical,1,1342,2,Male,61,Manager,3,Single,14035,<5k,13861,3,Yes,Yes,18,2,3,40,2,20,16,3,10,5
EM1484,59,20-30,Yes,None,534,HR,2,2,4,3,Technical Degree,1,2144,1,Female,38,Technician,4,Single,7825,15k+,15967,4,Yes,No,10,3,2,40,3,18,9,1,23,6
EM1485,36,51+,Yes,Rarely,1005,HR,42,2,2,2,Technical Degree,1,1383,1,Female,39,Research Scientist,4,Married,7406,15k+,15341,1,Yes,No,14,2,4,40,1,17,14,1,0,13
EM1486,58,20-30,Yes,None,1206,HR,41,4,3,5,Technical Degree,1,2932,1,Male,68,Sales Executive,1,Married,2748,10-15k,15389,2,Yes,No,18,3,1,40,2,14,1,1,18,9
EM1487,24,31-40,No,Rarely,1404,R&D,8,4,2,4,Medical,1,3302,2,Female,94,Research Scientist,2,Divorced,4097,15k+,23692,7,Yes,No,15,3,1,40,1,18,16,4,26,8
EM1488,58,20-30,Yes,Rarely,900,HR,15,1,4,2,Medical,1,1326,4,Male,56,Research Scientist,2,Married,19916,<5k,12298,4,Yes,Yes,17,4,1,40,1,37,6,1,29,0
EM1489,37,31-40,No,None,581,HR,5,3,2,2,Technical Degree,1,3197,4,Female,77,Research Scientist,2,Married,4950,5-10k,8321,6,Yes,Yes,23,3,3,40,3,17,18,2,27,5
EM1490,46,31-40,Yes,Rarely,285,R&D,15,4,3,1,Technical Degree,1,1067,2,Female,91,HR,3,Single,10464,10-15k,10993,1,Yes,No,17,4,2,40,1,9,15,3,10,4
EM1491,22,20-30,Yes,Frequently,1029,HR,19,4,2,3,Medical,1,1521,3,Male,86,HR,4,Divorced,11224,10-15k,8616,9,Yes,Yes,23,4,4,40,0,32,19,4,3,14
EM1492,56,51+,No,Rarely,810,Sales,44,2,1,5,Other,1,1771,2,Female,80,Research Scientist,2,Divorced,19161,5-10k,12181,5,Yes,No,19,1,1,40,3,9,15,1,16,19
EM1493,51,51+,No,None,701,R&D,16,2,4,3,Technical Degree,1,2460,1,Female,44,Research Scientist,1,Single,9325,10-15k,17463,8,Yes,Yes,10,2,3,40,0,22,7,4,9,5
EM1494,50,20-30,Yes,Rarely,569,Sales,13,1,1,4,Medical,1,3633,2,Female,51,Technician,2,Single,13392,<5k,13521,3,Yes,No,19,4,2,40,2,6,18,4,1,2
EM1495,33,20-30,No,Rarely,795,R&D,6,3,4,1,Medical,1,4084,2,Female,45,Manager,3,Married,6662,5-10k,6373,0,Yes,Yes,20,4,2,40,2,26,2,4,25,12
EM1496,49,41-50,No,None,1186,HR,39,2,1,4,Technical Degree,1,4920,2,Male,99,Research Scientist,4,Married,18799,15k+,1443,0,Yes,Yes,24,2,4,40,1,39,1,3,13,8
EM1497,35,31-40,No,None,470,R&D,39,1,3,3,Life Sciences,1,2877,1,Male,72,HR,4,Married,2500,15k+,20764,9,Yes,No,22,1,1,40,1,22,5,3,15,7
EM1498,24,31-40,Yes,Rarely,618,HR,15,4,4,3,Life Sciences,1,3250,2,Male,62,Manager,4,Divorced,8857,10-15k,18583,6,Yes,Yes,24,1,1,40,0,11,14,3,0,0
EM1499,24,20-30,No,None,1355,Sales,2,3,2,1,Technical Degree,1,3623,1,Male,62,Research Scientist,3,Married,7864,5-10k,15494,4,Yes,Yes,20,3,2,40,3,12,1,1,1,10
EM1500,22,51+,Yes,None,314,R&D,39,3,3,3,Other,1,4769,1,Male,90,Sales Executive,3,Divorced,16703,5-10k,6696,5,Yes,No,11,2,1,40,2,10,3,3,3,19
EM1501,26,20-30,Yes,None,1208,HR,33,4,2,3,Life Sciences,1,1309,3,Female,85,Technician,2,Married,4598,<5k,3447,4,Yes,No,18,4,4,40,3,27,17,1,26,17
EM1502,42,31-40,Yes,Rarely,626,Sales,1,2,3,5,Medical,1,1365,4,Male,52,HR,1,Divorced,13361,15k+,20393,7,Yes,Yes,14,1,2,40,0,26,10,4,24,10
EM1503,41,41-50,No,Rarely,781,HR,9,3,4,4,Other,1,1705,3,Female,48,Research Scientist,1,Married,12609,15k+,14305,6,Yes,Yes,11,4,3,40,0,31,2,3,24,6
EM1504,40,20-30,Yes,None,1464,Sales,17,4,2,1,Medical,1,4494,2,Male,53,HR,3,Married,5148,5-10k,23509,5,Yes,No,17,3,3,40,2,18,12,4,29,6
EM1505,34,41-50,No,None,1298,Sales,40,2,2,1,Marketing,1,2206,4,Male,32,Manager,4,Divorced,16788,15k+,17042,4,Yes,No,15,1,1,40,0,19,3,2,13,19
EM1506,20,20-30,No,None,311,Sales,49,4,4,4,Technical Degree,1,3883,3,Female,63,Research Scientist,4,Married,17731,<5k,18513,5,Yes,No,13,2,2,40,2,16,14,3,0,16
EM1507,55,41-50,Yes,None,266,Sales,17,2,1,3,Other,1,4253,2,Male,35,Sales Executive,3,Single,12137,15k+,15942,1,Yes,Yes,13,4,3,40,3,35,16,2,5,15
